id,classifier,view,derived,accuracy,precision_macro,recall_macro,macro_f1,qwk,mae,under_triage_rate,over_triage_rate,macro_f1_std,seconds,parameters,exclude_cat,encoder,pca
d2b50391a9c565,logreg,fused,,0.9816288384888231,0.9775161815205003,0.9833512453108252,0.980317389013952,0.9819951723857456,0.018371161511176872,0.011622003257283178,0.0067491582538936916,0.0035853100372814995,0.30349144600040745,"{""C"": 1, ""balance"": true}",,minilm_complaint,32.0
99d8a9c2282719,logreg,fused,,0.9812533226819986,0.9778008457074185,0.9825249595636771,0.980071141948503,0.9816022829828052,0.01874667731800141,0.010997174958486984,0.007749502359514426,0.0023185003498118967,0.34248133700020844,"{""C"": 10, ""balance"": true}",,minilm_complaint,32.0
0131a3aef33cfc,logreg,structured,False,0.9815034790297159,0.9771335533457299,0.9832015566456116,0.9800650703542829,0.9818747085644789,0.018496520970284088,0.011622706470404573,0.006873814499879516,0.002503559621211134,0.24455670199677115,"{""C"": 10, ""balance"": true}",,,
09d7b6e455de05,logreg,fused,,0.9811285257933884,0.9770066362830648,0.9829284301233155,0.9798485116657348,0.9815046219412552,0.018871474206611515,0.011997097136234884,0.006874377070376632,0.0029243059714267137,1.146669515001122,"{""C"": 1, ""balance"": true}",,minilm_complaint,0.0
bd5cf19fb4ebd3,logreg,fused,,0.9811286664360127,0.977119529834993,0.9827968722696666,0.9798452285850875,0.9815009964618815,0.018871333563987236,0.011872018962376224,0.006999314601611014,0.0031336933435990645,0.3610442070021236,"{""C"": 1, ""balance"": true}",,minilm_complaint,64.0
48b585acae3e91,logreg,fused,,0.9810035882621541,0.9769166627781455,0.9828055196021749,0.9797425993163085,0.9813810159192219,0.0189964117378459,0.012122034667469266,0.006874377070376632,0.00298774056938897,0.457665765999991,"{""C"": 1, ""balance"": true}",,minilm_complaint,128.0
32f426eb17ea2b,logreg,structured,True,0.9810037289047785,0.9766109405209326,0.9830354007807385,0.9797036245118435,0.9813899592247287,0.01899627109522162,0.012622206720279637,0.006374064374941985,0.0029679130481064316,0.3460614399991755,"{""C"": 1, ""balance"": true}",,,
a3b3ccd2df7c14,logreg,fused,,0.9807531506291882,0.9774059006590644,0.9821373022191979,0.9796902254589536,0.981113599105013,0.01924684937081178,0.010997315601111265,0.008249533769700515,0.0018078326372799602,0.4282055080002465,"{""C"": 10, ""balance"": true}",,minilm_complaint,64.0
8719c8854835f1,logreg,structured,True,0.9811296509343826,0.9793159501625883,0.9798615832895057,0.9795507726126701,0.9813594002998132,0.018870349065617287,0.010372065374442234,0.00849828369117505,0.00526174842774138,0.27698493800198776,"{""C"": 10, ""balance"": false}",,,
413150e278e80a,logreg,structured,False,0.9811296509343826,0.9791852971115106,0.9798961701929109,0.9795054127174732,0.9813637360147204,0.018870349065617284,0.010372065374442234,0.00849828369117505,0.005381019652088262,0.25414136800100096,"{""C"": 10, ""balance"": false}",,,
84e1c3cfaee90a,logreg,structured,False,0.9807537131996854,0.9761655469635736,0.982893270183265,0.9794018652913357,0.9811534639120274,0.019246286800314667,0.012747284894138296,0.006499001906176367,0.0028424138211417026,0.28756163000070956,"{""C"": 1, ""balance"": true}",,,
a06b69317a648f,logreg,structured,False,0.980879775871914,0.9791658109819831,0.9793870926117124,0.9792392289957074,0.9811037457166903,0.01912022412808605,0.010497002905676617,0.008623221222409433,0.0056599729778643955,0.2877342089996091,"{""C"": 1, ""balance"": false}",,,
c92f703a03f789,logreg,fused,,0.9806286350258265,0.9759657551195614,0.9826112945430358,0.9791593070669152,0.9810346310271433,0.019371364974173324,0.012622206720279637,0.0067491582538936916,0.0027914495062351086,0.2417613750003511,"{""C"": 1, ""balance"": true}",,mpnet_concept,32.0
